index,question,value,response,correct
23,What is the average amount of GHG emissions Scope 3 in 2023 among the following companies in TCO2eq?,26288339.33, 271.05,False
24,What is the average amount of market-based scope 2 GHG emissions in 2023 among the following companies in tCO2eq?,1561056.33, 59893.00,False
25,What is the average of total water consumption in the years 2023 and 2022 among the following companies in millions of cu.m?,18.48, 55.45,False
26,What is the average of direct GHG emissions from 2022 to 2023 among the following companies?,14460.38, 116957.50,False
27,What is the average amount of GHG emissions Scope 3 in 2022 among the following companies in TCO2eq?,9233857.33, 9.19,False
28,What is the average amount of GHG emissions Scope 2 in 2023 among the following companies in tons CO2e?,53299.67, 52966.33,False
29,What is the sum of location-based scope 2 GHG emissions in 2023 among the following companies in tCO2e?,3414270.0, 137550.00,False
30,What is the average amount of GHG emissions Scope 2 in 2022 among the following companies in million mt CO2e?,0.41, 0.37,False
31,What is the sum of GHG emissions Scope 2 in 2023 among the following companies in tCO2-eq?,1313193.0, 1313193.00,True
32,What is the average amount of market-based scope 2 GHG emissions in 2023 among the following companies in Million metric tons of CO2 equivalents?,0.38, 12880.70,False
33,What is the average amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,0.39, 0.39,True
34,What is the average amount of GHG emissions Scope 3 in 2023 among the following companies in Million metric tons of CO2 equivalents?,22.92, 22.92,True
35,What is the total amount of waste generated from 2022 to 2023 among the following companies?,1748544.0, 2766.53,False
36,What is the average amount of GHG emissions Scope 2 in 2022 among the following companies in million mt CO2e?,0.08, 0.08,True
37,What is the sum of location-based scope 2 GHG emissions in 2022 among the following companies in MtCO2eq?,3.89, 88076.82,False
38,What is the average energy consumption from 2023 to 2022 among the following companies?,98362.39, 4354.16 gwh,False
39,What is the average amount of GHG emissions Scope 3 in 2022 among the following companies in Million metric tons of CO2 equivalents?,4.34, 1076.23,False
40,What is the average energy consumption from 2023 to 2022 among the following companies?,424856.0, 388522.67,False
41,What is the average amount of GHG emissions Scope 2 in 2022 among the following companies in tons CO2e?,86867.67, 53567.67,False
42,What is the average energy consumption from 2023 to 2022 among the following companies?,504656.67, 4360668.31,False
43,What is the average of total water consumption in the years 2023 and 2022 among the following companies in million cubic meters?,5.79, 17.39,False
44,What is the sum of GHG emissions Scope 2 in 2022 among the following companies in tons CO2e?,245617.0, 145586.00,False
45,What is the average amount of market-based scope 2 GHG emissions in 2023 among the following companies in MtCO2eq?,1.88, 6.61,False
46,What is the sum of GHG emissions Scope 2 in 2023 among the following companies in Million metric tons of CO2 equivalents?,1.27, 1.27,True
47,What is the sum of GHG emissions Scope 2 in 2023 among the following companies in million mt CO2e?,1.32, 15.56,False
48,What is the total energy consumption generated by the following companies in the last 2 years in GWh?,26124.96, 26024.96 gwh.,False
49,What is the sum of location-based scope 2 GHG emissions in 2023 among the following companies in tCO2eq?,176693.0, 176693.00,True
50,What is the total amount of non-hazardous waste produced in the years 2023 and 2022 among the following companies in kt?,898.52, 898.52 kt,False
51,What is the sum of GHG emissions Scope 2 in 2022 among the following companies in Million metric tons of CO2 equivalents?,1.14, 1.14,True
52,What is the average amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2-eq?,8246485.67, 312780.33,False
53,What is the average amount of market-based scope 2 GHG emissions in 2022 among the following companies in TCO2eq?,64093.0, 64093.00,True
54,What is the average amount of GHG emissions Scope 2 in 2023 among the following companies in Million metric tons of CO2 equivalents?,0.38, 0.38,True
55,What is the sum of location-based scope 2 GHG emissions in 2023 among the following companies in million mt CO2e?,0.26, 64465.20,False
56,What is the total amount of non-hazardous waste produced in the years 2023 and 2022 among the following companies in tons?,898521.0, 901521.00,False
57,What is the average amount of GHG emissions Scope 2 in 2022 among the following companies in tCO2-eq?,40544.67, 5880.67,False
58,What is the sum of location-based scope 2 GHG emissions in 2022 among the following companies in million mt CO2e?,3.94, 22606.92,False
59,What is the average amount of market-based scope 2 GHG emissions in 2023 among the following companies in tCO2e?,54869.0, 54869.00,True
60,What is the average amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2eq?,69985.0, 68651.67,False
61,What is the average amount of GHG emissions Scope 2 in 2023 among the following companies in million mt CO2e?,0.12, 0.12,True
62,What is the average amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2eq?,1759821.67, 60855.00,False
63,What is the total amount of waste generated from 2022 to 2023 among the following companies?,257818.0, 1275799.00,False
64,What is the sum of total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2-eq?,20501959.0, 20700759.00,False
65,What is the average amount of GHG emissions Scope 2 in 2022 among the following companies in million mt CO2e?,0.45, 0.42,False
66,What is the total amount of waste generated from 2022 to 2023 among the following companies?,2023203.0, 2028203.00,False
67,What is the total energy consumption generated by the following companies in the last 2 years in TWh?,511.58, 188894.56 twh.,False
68,What is the sum of GHG emissions Scope 2 in 2022 among the following companies in Million metric tons of CO2 equivalents?,1.22, 1.12,False
69,What is the average amount of market-based scope 2 GHG emissions in 2022 among the following companies in TCO2eq?,29052.67,"to find the average amount of market-based scope 2 ghg emissions in 2022 among the companies nyse_az, axa, and vivendi, we need to extract the relevant data from the provided tables.

1. **extracting data**:
   - from the nyse_az table, the gross market-based scope 2 ghg",False
70,What is the average amount of GHG emissions Scope 3 in 2022 among the following companies in million mt CO2e?,9.01, 30831.28,False
71,What is the total energy consumption generated by the following companies in the last 2 years in GWh?,257627.44, 324.46 gwh.,False
