index,question,value,response,correct
21,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Tonnes of CO2 equivalent?,"terna, otc_esocf","showrooms, distribution centers",False
22,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Tonnes CO2 equivalents?,"otc_rwnef, vivendi","vivendi, otc_rwnef",False
23,What is the total energy consumption generated by the following companies in the last <years> years in TJ?,3095795.0,1033070.00,False
24,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_rwnef,otc_rwnef,True
25,What is the lowest energy consumption over the last 3 years among the following companies in MWh?,669864.45,12241.00,False
26,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in kt?,24.63,10.63,False
27,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in TCO2eq?,"1900000.0, 21490.0","11228.00, 10291.00",False
28,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,104.48,0.20,False
29,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,2.33,0.10,False
30,What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,5.6,"20.00, 5.60",False
31,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,otc_dpsgy,otc_dpsgy,True
32,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,19.65,0.20,False
33,What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,2.16,"2.00, 1.90, 1.90",False
34,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,38378.5,33093.00,False
35,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2eq?,3086777.0,3086777.00,True
36,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,13.16,"0.29, 0.08, 0.11",False
37,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,7.9,"0.01, 0.20, 0.01",False
38,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,714.8,1276.70,False
39,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in Tonnes of CO2 equivalent?,"43790000.0, 72100.95","77588.90, 34510.00",False
40,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in million mt CO2e?,"43.79, 0.04","330.93, 34.51",False
41,Which companies have the top 2 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of cu.m?,"otc_esocf, otc_crerf","otc_crerf, otc_esocf",False
42,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Tonnes CO2 equivalents?,"otc_rwnef, nasdaq_dasty","otc_bayzf, otc_rwnef",False
43,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"33175.0, 282307.0","12241.00, 13253.00",False
44,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,6.41,15.66,False
45,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Tonnes of CO2 equivalent?,"72100.95, 43790000.0","925.00, 537.00",False
46,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Tonnes of CO2 equivalent?,otc_esocf,munich-re,False
47,What is the total energy consumption generated by the following companies in the last <years> years in TWh?,323.63,"total energy consumption in twh: 250.92, 0.03",False
48,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,munich-re,munich-re,True
49,Which company has the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,nasdaq_dasty,"nasdaq_dasty, otc_su",False
50,What is the highest percentage of hazardous waste generated in 2023 among the following companies?,61.27,87.00%,False
51,Which companies have the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"nyse_tte, otc_su","otc_su, heidelberg-materials",False
52,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2-eq?,"72100.95, 21490.0","4476.00, 4178.00",False
53,Which company has the highest average energy consumed in the last 2 years among the following companies in MWh?,otc_dpsgy,munich-re,False
54,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,5.53,"-76.00%, -74.00%, -31.00%, -18.00%, -12.00%",False
55,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,0.36,"60.00, 53.07",False
56,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in millions of cu.m?,10.2,8.20,False
57,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,otc_bamgf,otc_bamgf,True
58,Which company has the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,otc_bamgf,otc_bamgf,True
59,Which companies have the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in kt?,"nyse_tte, heidelberg-materials","heidelberg-materials, nyse_tte",False
60,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2eq?,21817500000.0,33617.00,False
61,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in tons?,22355.67,20.00,False
62,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,98830000.0,358443.00,False
63,What is the total energy consumption generated by the following companies in the last <years> years in MWh?,26502913.41,"total energy consumption generated by deutsche-telekom-ag in the last 5 years is  65980.00 mwh, munich-re is 250916.00 mwh, terna is 793077.60 mwh.",False
64,What is the lowest energy consumption over the last 2 years among the following companies in GWh?,444.3,9324.00,False
65,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,6.63,"-14.00, -5.00, 0.51",False
66,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,286.57,0.10,False
67,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"33175.0, 76992.0","71218.00, 82766.00",False
68,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2e?,21817.5,61.90,False
69,Which companies have the top 2 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"otc_crerf, otc_bamgf","otc_bamgf, otc_crerf",False
70,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,121.61,"0.00, 0.26, 0.10",False
71,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"34774500.0, 282307.0","250916.00, 71218.00",False
72,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,61.05,0.33,False
73,What are the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"7.92, 6.15","100.00%, 98.00%",False
74,Which companies have the top 2 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in GWh?,"terna, deutsche-telekom-ag","deutsche-telekom-ag, terna",False
75,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,nasdaq_dasty,otc_esocf,False
76,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2eq?,959708.0,221606.00,False
77,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,1.65,10.00,False
78,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,8.11,"0.01, 0.20, 0.14",False
79,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2eq?,munich-re,munich-re,True
80,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in Million metric tons of CO2e?,6.28,3.00,False
81,What is the highest average energy consumed in the last 3 years among the following companies in TJ?,565200.0,363226.00,False
82,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,munich-re,munich-re,True
83,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in GWh?,"33.17, 282.31","250.92, 66.35",False
84,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,vivendi,otc_esocf,False
85,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,heidelberg-materials,heidelberg-materials,True
86,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in Tonnes of CO2 equivalent?,"otc_esocf, terna","terna, otc_esocf",False
87,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,11.72,0.25,False
88,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,4.02,"-1.73, -1.66, -1.73",False
89,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,terna,1612425.80,False
90,What is the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,84.0,"84.00, 62.90, 66.67",False
91,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,13.95,12.93,False
92,What is the average percentage of hazardous waste generated in 2022 among the following companies?,11.38,3.00,False
93,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in millions of m3?,40.3,"5049.14, 6.72, 40.35",False
94,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,13.13,"-20.00, -29.10, -24.60, -7.00, -6.10, -18.80, -20.30, -18.40, -20.00",False
95,What is the lowest energy consumption over the last 2 years among the following companies in GJ?,238860.0,33.09,False
96,What are the top 2 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of cu.m?,"80.6, 20.4","43.40, 20.40",False
97,What is the average percentage of hazardous waste generated in 2023 among the following companies?,6.67,"31.00, 6.00, 0.18",False
98,What is the highest average energy consumed in the last 2 years among the following companies in TJ?,581400.0,363226.00,False
99,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,terna,otc_dpsgy,False
100,Which company has the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in millions of cu.m?,otc_crerf,otc_crerf,True
101,What is the highest average energy consumed in the last 2 years among the following companies in MWh?,34774500.0,250916.00,False
102,What is the total energy consumption generated by the following companies in the last <years> years in MWh?,190404047.85,"total energy consumption in mwh: 1124327, 1201276, 1325491, 363226, 347068, 329775, 33.09, 33.26",False
103,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,12180000.0,3086777.00,False
104,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,nyse_tte,vivendi,False
105,Which companies have the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"vivendi, nasdaq_dasty","otc_su, vivendi",False
106,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,509500.0,10007.00,False
107,Which company has the lowest energy consumption over the last 2 years among the following companies in GWh?,prosiebensat1-media,prosiebensat1-media,True
108,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,nasdaq_dasty,otc_su,False
109,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in Million metric tons of CO2e?,munich-re,"3.00, 3.03",False
110,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,nyse_tte,nyse_tte,True
111,Which companies have the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"heidelberg-materials, nasdaq_dasty","heidelberg-materials, otc_su",False
112,What is the highest average energy consumed in the last 2 years among the following companies in TWh?,161.5,250.92,False
113,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,158.22,0.83,False
114,Which company has the highest percentage of hazardous waste generated in 2023 among the following companies?,terna,gri,False
115,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,27.98,24.87,False
116,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,358.82,0.49,False
117,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,otc_su,otc_su,True
118,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"76992.0, 94006047.43","71218.00, 82766.00",False
119,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,873.13,927.88,False
120,What is the total energy consumption generated by the following companies in the last <years> years in MWh?,188232428.85,187.98,False
121,What are the top 2 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in GWh?,"223.29, 12939.0","12241.00, 13323.00",False
122,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,1807523.7,1816412.10,False
123,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,nasdaq_dasty,vivendi,False
124,Which company has the highest percentage of hazardous waste generated in 2022 among the following companies?,terna,terna,True
125,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_esocf,otc_esocf,True
126,What is the highest percentage of hazardous waste generated in 2022 among the following companies?,35.34,35.29,False
127,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,otc_su,otc_su,True
128,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,nasdaq_dasty,prosiebensat1-media,False
129,Which company has the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,otc_su,otc_su,True
130,Which company has the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,nyse_tte,nyse_tte,True
131,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,21.95,"-12.30, -35.00, -24.20",False
132,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"prosiebensat1-media, munich-re","deutsche-telekom-ag, munich-re",False
133,What are the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"2.0, 3.59","2.00, 7.00",False
134,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"94006.05, 12747.0","13253.00, 12241.00",False
135,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Tonnes CO2 equivalents?,"73.65, 10759.5","61.90, 85.40",False
136,Which companies have the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in tons?,"nasdaq_dasty, heidelberg-materials","heidelberg-materials, nyse_tte",False
137,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"prosiebensat1-media, nasdaq_dasty","prosiebensat1-media, nasdaq_dasty",True
138,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,18.59,"0.20, 0.33, 0.20",False
139,Which company has the highest average energy consumed in the last 3 years among the following companies in TJ?,nyse_tte,otc_su,False
140,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,otc_bayzf,"munich-re, 3086777.00",False
141,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"34774500.0, 76992.0","71218.00, 82766.00",False
142,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,31.66,0.29,False
143,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,terna,terna,True
144,Which companies have the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in tons?,"heidelberg-materials, vivendi","heidelberg-materials, 24.00, 26.00",False
145,What is the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,4.32,"-27.60%, -21.70%, -9.30%",False
146,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"12747.0, 1162.8","250.92, 12.24",False
147,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,3.44,"-9.00, -17.00, 1.00, 2.70, 4.60, -11.30",False
148,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,11.87,"-20.00, -1.20",False
149,What is the highest average energy consumed in the last 3 years among the following companies in GJ?,346689666.67,908186.30,False
