index,question,value,response,correct
29,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"nasdaq_dasty, munich-re"," nasdaq_dasty, munich-re",True
30,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,9.4, -8.84,False
31,What is the total energy consumption generated by the following companies in the last 2 years in TWh?,420.52, 2897.63 twh,False
32,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,otc_bayzf, munich-re,False
33,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,7.64, 4.66,False
34,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"heidelberg-materials, otc_su"," otc_su, heidelberg-materials",False
35,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tons CO2e?,nasdaq_dasty, vivendi,False
36,What is the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,66.59, 66.58,False
37,What are the top 5 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"33175.0, 76992.0, 1162801.5, 94006047.43, 161500000.0"," 33175.00, 76992.00, 93975.83, 161500.00, 1162801.50",False
38,Which company has the highest average energy consumed in the last 2 years among the following companies in million kWh?,nyse_tte, otc_dpsgy,False
39,Which companies have the top 5 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"nasdaq_dasty, munich-re, otc_dpsgy, heidelberg-materials, nyse_tte"," otc_dpsgy, nasdaq_dasty, munich-re",False
40,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,71.14, 0.72,False
41,Which companies have the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"nasdaq_dasty, vivendi, munich-re"," otc_bayzf, nasdaq_dasty, vivendi",False
42,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.0, 0.01, 0.02"," 1.89, 1.91, 4.18",False
43,What is the total energy consumption generated by the following companies in the last 2 years in MWh?,537224692.85, 1253257.00 mwh,False
44,What is the lowest total energy consumption over the last 2 years among the following companies in GWh?,66.35, 66.35,True
45,Which companies have the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"otc_adddf, nyse_az, munich-re"," otc_esocf, otc_adddf, otc_rwnef",False
46,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,873133.5, 873133.50,True
47,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,40300000.0, 40300000.00,True
48,Which companies have the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in million mt CO2e?,"otc_rwnef, otc_bayzf, munich-re"," otc_rwnef, munich-re, otc_adddf",False
49,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,540925.0, 3.00,False
50,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,otc_bayzf, vivendi,False
51,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tons CO2e?,363404.0, 24512.00,False
52,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in TCO2eq?,43790000.0, 43790.00,False
53,What is the highest average energy consumed in the last 2 years among the following companies in GWh?,94006.05, 12747.00,False
54,Which company has the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in millions of cu.m?,otc_esocf, otc_esocf,True
55,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in TCO2eq?,otc_esocf, otc_esocf,True
56,Which companies have the top 5 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"prosiebensat1-media, nasdaq_dasty, otc_su, heidelberg-materials, nyse_tte"," prosiebensat1-media, nasdaq_dasty, otc_su",False
57,Which companies have the top 2 highest values of average energy consumed in the last 3 years (sorted in descending order) among the following companies in TWh?,"nyse_tte, heidelberg-materials"," otc_su, nyse_tte",False
58,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"heidelberg-materials, otc_dpsgy, deutsche-telekom-ag"," otc_su, otc_dpsgy, deutsche-telekom-ag",False
59,What is the average percentage of energy consumption from renewable sources in 2022 among the following companies?,43.68, 55.86,False
60,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,63.37, 64.64,False
61,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,6.73, -6.02%,False
62,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"282307.0, 1162801.5, 12747000.0"," 100149.50, 161500.00, 1162801.50",False
63,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,7.24, -5.79%,False
64,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in million mt CO2e?,otc_rwnef, otc_adddf,False
65,What are the top 2 highest values of average energy consumed in the last 3 years (sorted in descending order) among the following companies in TWh?,"157.0, 96.3"," 157.00, 33.68",False
66,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,12180000.0, 759530.00,False
67,What is the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,1.8, -32.79%,False
68,What is the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,84.0, 84.00%,True
69,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in MtCO2eq?,98.83, 6059047.00,False
70,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,286.57, 286.57,True
71,What are the top 5 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in TJ?,"277.17, 4186.09, 125188.2, 338421.5, 581400.0"," 297.12, 597.60, 4329.83, 124837.68, 347068.00",False
72,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,otc_rwnef, munich-re,False
73,What are the top 5 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in million cubic meters?,"0.91, 9.89, 13.44, 20.4, 80.6"," 9.89, 13.44, 20.40, 80.60",False
74,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2e?,otc_rwnef, otc_rwnef,True
75,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"0.0, 0.01, 0.04"," 1.90, 43.79, 4327.00",False
76,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_esocf, otc_esocf,True
77,What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,2.16, 2.16,True
78,What is the highest average energy consumed in the last 2 years among the following companies in TWh?,161.5, 1162.80 twh,False
79,What are the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"909727.0, 9889305.0"," 909727.00, 9889305.00",True
80,"What is the average total water consumption across the following companies, calculated as the sum of their 2023 and 2022 consumption in m3?",25047806.4, 10640006.40,False
81,What is the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,84.0, 84.00,True
82,What are the top 4 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TWh?,"161.5, 94.01, 34.77, 1.16"," 1162.80, 161.50, 34.78, 0.03",False
83,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"0.02, 0.03, 0.04"," 43.79, 73.65, 21817.50",False
84,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"otc_rwnef, otc_esocf"," otc_rwnef, otc_esocf",True
85,Which companies have the top 5 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in TJ?,"nasdaq_dasty, otc_su, otc_dpsgy, heidelberg-materials, nyse_tte"," otc_dpsgy, nasdaq_dasty, otc_su, heidelberg-materials",False
86,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_rwnef, otc_rwnef,True
87,Which company has the lowest total energy consumption over the last 2 years among the following companies in MWh?,prosiebensat1-media, prosiebensat1-media,True
88,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in GWh?,"94006.05, 34774.5, 12747.0"," 12747.00, 1162.81, 34.78",False
89,What are the 4 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"73650000.0, 1900000.0, 31363.5, 21817.5"," 85400.00, 61900.00, 31774.00, 30953.00",False
90,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,109300000.0, 3086777.00,False
91,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in TCO2eq?,"vivendi, axa"," otc_bayzf, vivendi",False
92,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,4.62, -50.00%,False
93,Which company has the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,nyse_tte, heidelberg-materials,False
94,Which companies have the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"vivendi, otc_adddf, otc_bayzf"," otc_bayzf, vivendi, otc_adddf",False
95,What is the lowest total energy consumption over the last 2 years among the following companies in MWh?,153984.0," 69,549.00",False
96,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,20.01, -20.02,False
97,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,74.7, 74.75,False
98,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,98.47, 99.62,False
99,What is the highest average energy consumed in the last 2 years among the following companies in million kWh?,161500.0, 34724.50,False
100,What is the total energy consumption generated by the following companies in the last 2 years in TWh?,536.73, 536.71 twh,False
101,Which companies have the top 5 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"heidelberg-materials, deutsche-telekom-ag, otc_su, munich-re, nasdaq_dasty"," otc_su, munich-re, deutsche-telekom-ag, nasdaq_dasty, heidelberg-materials",False
102,What are the 4 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"73650000.0, 1900000.0, 38378.5, 21817.5"," 85400.00, 61900.00, 43664.00, 33093.00",False
103,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,5.53, -50.00,False
104,What is the lowest total energy consumption over the last 2 years among the following companies in MWh?,66350.0, 66350.00,True
105,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,nyse_az, nyse_az,True
106,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,133.03, 186.89,False
107,What is the highest average energy consumed in the last 2 years among the following companies in TJ?,338421.5, 1015505.20,False
108,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in MtCO2eq?,73.65, 85.40,False
109,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,otc_dpsgy, otc_dpsgy,True
110,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,6.17, 6.17,True
111,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,nasdaq_dasty, nasdaq_dasty,True
112,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,61.05, 61.00,False
113,Which company has the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,nasdaq_dasty, nasdaq_dasty,True
114,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_esocf, otc_esocf,True
115,What is the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2e?,73650000.0, 61900.00,False
116,Which companies have the top 5 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in million cubic meters?,"munich-re, otc_bamgf, otc_bayzf, otc_crerf, otc_esocf"," munich-re, otc_bayzf, otc_crerf, otc_esocf, otc_bamgf",False
117,Which companies have the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in MtCO2eq?,"otc_esocf, munich-re, nyse_az"," nyse_az, otc_adddf, munich-re",False
118,What is the average percentage of energy consumption from renewable sources in 2022 among the following companies?,44.88, 46.00,False
119,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in TCO2eq?,otc_esocf, otc_adddf,False
120,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"338421.5, 4186.09"," 4185.00, 355147.00",False
121,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,45.51, 56.56,False
122,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in TCO2eq?,98830000.0, 6059047.00,False
123,Which company has the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,nasdaq_dasty, nasdaq_dasty,True
124,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"0.01, 0.02, 1.9"," 0.01, 0.01, 1.89",False
125,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in MtCO2eq?,axa, otc_bayzf,False
126,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,76.45, 76.84,False
127,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,6.51, -5.90,False
128,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,47.0, 46.99,False
129,What are the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"80.6, 20.4, 13.44"," 9889.31, 0.91, 0.08",False
130,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,76.8, 0.56,False
131,What are the top 5 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"94006047.43, 12747000.0, 1162801.5, 282307.0, 76992.0"," 12747000.00, 1162801.50, 282307.00, 76992.00",False
132,Which company has the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,otc_bayzf, otc_bayzf,True
133,Which company has the highest average energy consumed in the last 2 years among the following companies in GWh?,heidelberg-materials, deutsche-telekom-ag,False
134,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,prosiebensat1-media, prosiebensat1-media,True
135,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,873.13, 873.14,False
136,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tons CO2e?,vivendi, vivendi,True
137,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,109.3, 109.30,True
138,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,358.82, 358.82,True
139,Which companies have the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"nasdaq_dasty, vivendi, axa"," nasdaq_dasty, axa, vivendi",False
140,What are the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in million mt CO2e?,"73.65, 1.9, 0.04"," 85.40, 61.90, 43.66",False
141,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,18.12, 21.56,False
142,Which companies have the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"munich-re, otc_bamgf"," munich-re, otc_bamgf",True
143,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,9.49, -9.12,False
144,Which companies have the 4 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"otc_rwnef, otc_bayzf, nyse_az, otc_adddf"," nyse_az, otc_adddf, axa, otc_bayzf",False
145,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in MtCO2eq?,0.96, 3.00,False
146,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,munich-re, munich-re,True
147,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in million mt CO2e?,83.7, 6059.05,False
148,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tons CO2e?,1605647.0, 24512.00,False
