Unnamed: 0,pdf name,page nbr,table nbr,answer_value,answer_company,unit,years,question,question_type_ext,gri,value
23,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023']","['84', '63']","['0', '0']",9.18,['OTC_BAYZF'],Million metric tons of CO2 equivalents,[2023],Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in Million metric tons of CO2 equivalents?,sup,305,OTC_BAYZF
24,"['NYSE_AZ_2023', 'axa_2023']","['60', '179']","['0', '0']",[21598. 31774.],"['axa', 'NYSE_AZ']",tCO2eq,[2023],Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2eq?,rank,305,"axa, NYSE_AZ"
26,"['OTC_ESOCF_2023', 'vivendi_2023']","['137', '105']","['0', '0']",[  22042. 3280000.],"['vivendi', 'OTC_ESOCF']",TCO2eq,[2023],Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"vivendi, OTC_ESOCF"
29,"['NYSE_AZ_2023', 'OTC_RWNEF_2023']","['60', '79']","['0', '0']",[ 0.09 23.8 ],"['NYSE_AZ', 'OTC_RWNEF']",million mt CO2e,[2022],What are the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"0.09, 23.8"
30,"['NYSE_AZ_2023', 'axa_2023']","['60', '179']","['0', '0']",[112228.  42423.],"['NYSE_AZ', 'axa']",tCO2e,[2023],What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"112228.0, 42423.0"
31,"['munich-re_2023', 'prosiebensat1-media_2023']","['47', '64']","['1', '0']",313698.0,['munich-re'],MWh,"[2023, 2022]",Which company has the highest energy consumed in the last 2 years among the following companies in MWh?,sup,302,munich-re
33,"['NASDAQ_DASTY_2023', 'munich-re_2023']","['141', '46']","['0', '0']",3192798.0,['munich-re'],tCO2e,[2022],What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,sup,305,3192798.0
34,"['NYSE_AZ_2023', 'OTC_RWNEF_2023']","['60', '79']","['0', '0']",100000.0,['OTC_RWNEF'],tCO2e,"[2023, 2022]",Which company has the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in tCO2e?,sup,305,OTC_RWNEF
35,"['NYSE_AZ_2023', 'OTC_ESOCF_2023']","['60', '137']","['0', '0']",[3280000.  112228.],"['OTC_ESOCF', 'NYSE_AZ']",tCO2e,[2023],Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"OTC_ESOCF, NYSE_AZ"
36,"['OTC_SU_2023', 'munich-re_2023']","['310', '47']","['1', '1']",[1124327  250916],"['OTC_SU', 'munich-re']",MWh,[2023],Which companies have the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,rank,302,"OTC_SU, munich-re"
37,"['OTC_DPSGY_2023', 'OTC_SU_2023']","['3', '310']","['0', '1']",1201276,['OTC_SU'],,"[2023, 2022]",What is the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,1201276
38,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023']","['141', '63']","['0', '0']",[   3193. 1110000.],"['NASDAQ_DASTY', 'OTC_BAYZF']",tCO2-eq,[2023],What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,rank,305,"3193.0, 1110000.0"
39,"['OTC_RWNEF_2023', 'vivendi_2023']","['79', '105']","['0', '0']",[0.02 0.2 ],"['vivendi', 'OTC_RWNEF']",million mt CO2e,[2023],Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"vivendi, OTC_RWNEF"
40,"['deutsche-telekom-ag_2023', 'prosiebensat1-media_2023']","['46', '64']","['0', '0']",[   33.09 12241.  ],"['prosiebensat1-media', 'deutsche-telekom-ag']",GWh,[2023],What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,rank,302,"33.09, 12241.0"
43,"['NYSE_AZ_2023', 'OTC_ADDDF_2023']","['60', '84']","['0', '0']",[7635784.   92467.],"['OTC_ADDDF', 'NYSE_AZ']",tons CO2e,[2022],Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,rank,305,"OTC_ADDDF, NYSE_AZ"
44,"['OTC_BAMGF_2023', 'OTC_ESOCF_2023']","['310', '139']","['0', '0']",45200000.0,['OTC_ESOCF'],m3,"[2023, 2022]",Which company has the highest water consumption in the years 2023 and 2022 for the following companies in m3?,sup,303,OTC_ESOCF
45,"['NASDAQ_DASTY_2023', 'OTC_RWNEF_2023']","['141', '79']","['0', '0']",[  3193. 200000.],"['NASDAQ_DASTY', 'OTC_RWNEF']",tCO2-eq,[2023],Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,rank,305,"NASDAQ_DASTY, OTC_RWNEF"
47,"['OTC_DPSGY_2023', 'deutsche-telekom-ag_2023']","['3', '46']","['0', '0']",35056,['OTC_DPSGY'],GWh,"[2023, 2022, 2021, 2020]",Which company has the highest energy consumed in the last 4 years among the following companies in GWh?,sup,302,OTC_DPSGY
48,"['NYSE_TTE_2023', 'vivendi_2023']","['387', '140']","['3', '0']",[  8430. 322000.],"['vivendi', 'NYSE_TTE']",tons,[2022],What are the 2 lowest amounts of non-hazardous waste produced in 2022 (sorted in ascending order) among the following companies in tons?,rank,306,"8430.0, 322000.0"
49,"['NYSE_AZ_2023', 'vivendi_2023']","['60', '105']","['0', '0']",[10291. 31774.],"['vivendi', 'NYSE_AZ']",tCO2e,[2023],What are the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"10291.0, 31774.0"
50,"['OTC_RWNEF_2023', 'axa_2023']","['79', '179']","['0', '0']",[ 42423. 200000.],"['axa', 'OTC_RWNEF']",tCO2eq,[2023],What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2eq?,rank,305,"42423.0, 200000.0"
51,"['OTC_ADDDF_2023', 'munich-re_2023']","['84', '46']","['0', '0']",[7635784. 3130824.],"['OTC_ADDDF', 'munich-re']",tons CO2e,[2022],What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,rank,305,"7635784.0, 3130824.0"
52,"['NYSE_AZ_2023', 'vivendi_2023']","['60', '105']","['0', '0']",[30490. 19496.],"['NYSE_AZ', 'vivendi']",tCO2e,[2022],What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,rank,305,"30490.0, 19496.0"
56,"['OTC_BAYZF_2023', 'OTC_ESOCF_2023']","['132', '139']","['0', '0']",[35.4   6.78],"['OTC_ESOCF', 'OTC_BAYZF']",millions of m3,[2023],What are the top 2 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of m3?,rank,303,"35.4, 6.78"
57,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023']","['141', '63']","['0', '0']",[   3193. 1110000.],"['NASDAQ_DASTY', 'OTC_BAYZF']",tCO2-eq,[2023],Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,rank,305,"NASDAQ_DASTY, OTC_BAYZF"
58,"['NASDAQ_DASTY_2023', 'OTC_RWNEF_2023']","['141', '79']","['0', '0']",[  3193. 200000.],"['NASDAQ_DASTY', 'OTC_RWNEF']",tCO2-eq,[2023],What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,rank,305,"3193.0, 200000.0"
59,"['OTC_ADDDF_2023', 'munich-re_2023']","['84', '46']","['0', '0']",5894811.0,['OTC_ADDDF'],tons CO2e,[2023],Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tons CO2e?,sup,305,OTC_ADDDF
61,"['axa_2023', 'vivendi_2023']","['179', '105']","['0', '0']",[19496. 37172.],"['vivendi', 'axa']",TCO2eq,[2022],Which companies have the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"vivendi, axa"
62,"['OTC_ADDDF_2023', 'OTC_ESOCF_2023']","['84', '137']","['0', '0']",4510000.0,['OTC_ESOCF'],tons CO2e,[2023],What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in tons CO2e?,sup,305,4510000.0
63,"['NYSE_AZ_2023', 'axa_2023']","['60', '179']","['0', '0']",[112228.  42423.],"['NYSE_AZ', 'axa']",tCO2e,[2023],Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"NYSE_AZ, axa"
64,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023']","['84', '63']","['0', '0']",[7.64 9.72],"['OTC_ADDDF', 'OTC_BAYZF']",Million metric tons of CO2 equivalents,[2022],What are the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"7.64, 9.72"
65,"['OTC_ESOCF_2023', 'munich-re_2023']","['137', '46']","['0', '0']",[71.04  3.13],"['OTC_ESOCF', 'munich-re']",MtCO2eq,[2022],Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in MtCO2eq?,rank,305,"OTC_ESOCF, munich-re"
66,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023']","['84', '63']","['0', '0']",[ 142457. 1110000.],"['OTC_ADDDF', 'OTC_BAYZF']",tons CO2e,[2023],Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,rank,305,"OTC_ADDDF, OTC_BAYZF"
67,"['NYSE_AZ_2023', 'vivendi_2023']","['60', '105']","['0', '0']",[10291. 31774.],"['vivendi', 'NYSE_AZ']",tCO2e,[2023],Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"vivendi, NYSE_AZ"
68,"['OTC_ADDDF_2023', 'axa_2023']","['84', '179']","['0', '0']",[142293.  37172.],"['OTC_ADDDF', 'axa']",tCO2eq,[2022],What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2eq?,rank,305,"142293.0, 37172.0"
69,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023']","['141', '60']","['0', '0']",31774.0,['NYSE_AZ'],tCO2-eq,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,sup,305,31774.0
70,"['OTC_RWNEF_2023', 'vivendi_2023']","['79', '105']","['0', '0']",[0.02 0.2 ],"['vivendi', 'OTC_RWNEF']",million mt CO2e,[2023],What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"0.02, 0.2"
71,"['OTC_DPSGY_2023', 'deutsche-telekom-ag_2023']","['3', '46']","['0', '0']",35056,['OTC_DPSGY'],GWh,"[2023, 2022, 2021, 2020]",What is the highest energy consumed in the last 4 years among the following companies in GWh?,sup,302,35056
74,"['NYSE_TTE_2023', 'heidelberg-materials_2023']","['381', '374']","['0', '0']",347068,['heidelberg-materials'],,"[2023, 2022]",What is the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,347068
76,"['OTC_ADDDF_2023', 'OTC_RWNEF_2023']","['84', '79']","['0', '0']",85400000.0,['OTC_RWNEF'],tons CO2e,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,sup,305,85400000.0
77,"['OTC_ADDDF_2023', 'axa_2023']","['84', '179']","['0', '0']",[142293.  37172.],"['OTC_ADDDF', 'axa']",tCO2eq,[2022],Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2eq?,rank,305,"OTC_ADDDF, axa"
79,"['NYSE_AZ_2023', 'munich-re_2023']","['60', '46']","['0', '0']",3039435,['munich-re'],tCO2e,[2023],Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,sup,305,munich-re
80,"['NYSE_TTE_2023', 'OTC_SU_2023']","['387', '309']","['3', '0']",[202.     7.57],"['NYSE_TTE', 'OTC_SU']",kt,[2023],Which companies have the 2 highest amounts of hazardous waste produced in 2023 (sorted in descending order) among the following companies in kt?,rank,306,"NYSE_TTE, OTC_SU"
81,"['OTC_BAYZF_2023', 'munich-re_2023']","['63', '46']","['0', '0']",[  14249. 1110000.],"['munich-re', 'OTC_BAYZF']",tCO2e,[2023],What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"14249.0, 1110000.0"
86,"['axa_2023', 'vivendi_2023']","['179', '105']","['0', '0']",[21598. 10291.],"['axa', 'vivendi']",TCO2eq,[2023],Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"axa, vivendi"
87,"['OTC_ESOCF_2023', 'axa_2023']","['137', '179']","['0', '0']",[0.04 3.28],"['axa', 'OTC_ESOCF']",MtCO2eq,[2023],What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"0.04, 3.28"
89,"['NYSE_AZ_2023', 'OTC_ESOCF_2023']","['60', '137']","['0', '0']",[ 0.09 71.04],"['NYSE_AZ', 'OTC_ESOCF']",MtCO2eq,[2022],Which companies have the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"NYSE_AZ, OTC_ESOCF"
90,"['OTC_DPSGY_2023', 'prosiebensat1-media_2023']","['3', '64']","['0', '0']",35056.0,['OTC_DPSGY'],,"[2023, 2022]",What is the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,35056.0
91,"['NYSE_AZ_2023', 'vivendi_2023']","['60', '105']","['0', '0']",[30490. 19496.],"['NYSE_AZ', 'vivendi']",tCO2e,[2022],Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,rank,305,"NYSE_AZ, vivendi"
92,"['OTC_RWNEF_2023', 'axa_2023']","['79', '179']","['0', '0']",[2.00e-02 6.19e+01],"['axa', 'OTC_RWNEF']",million mt CO2e,[2023],What are the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"0.02, 61.9"
93,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023']","['310', '132']","['0', '0']",6.78,['OTC_BAYZF'],million cubic meters,"[2023, 2022]",What is the highest water consumption in the years 2023 and 2022 for the following companies in million cubic meters?,sup,303,6.78
94,"['NYSE_TTE_2023', 'vivendi_2023']","['387', '140']","['3', '0']",[  8430. 322000.],"['vivendi', 'NYSE_TTE']",tons,[2022],Which companies have the 2 lowest amounts of non-hazardous waste produced in 2022 (sorted in ascending order) among the following companies in tons?,rank,306,"vivendi, NYSE_TTE"
95,"['NASDAQ_DASTY_2023', 'OTC_ESOCF_2023']","['141', '137']","['0', '0']",[34.51  0.  ],"['OTC_ESOCF', 'NASDAQ_DASTY']",MtCO2eq,[2023],Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in MtCO2eq?,rank,305,"OTC_ESOCF, NASDAQ_DASTY"
96,"['NASDAQ_DASTY_2023', 'deutsche-telekom-ag_2023']","['117', '46']","['0', '0']",71.22,['NASDAQ_DASTY'],GWh,"[2023, 2022]",Which company has the lowest energy consumption over the last 2 years among the following companies in GWh?,sup,302,NASDAQ_DASTY
97,"['OTC_DPSGY_2023', 'deutsche-telekom-ag_2023']","['3', '46']","['0', '0']",12241,['deutsche-telekom-ag'],GWh,"[2023, 2022, 2021, 2020]",What is the lowest energy consumption over the last 4 years among the following companies in GWh?,sup,302,12241
99,"['munich-re_2023', 'vivendi_2023']","['46', '105']","['0', '0']",[3130824.  770748.],"['munich-re', 'vivendi']",TCO2eq,[2022],Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"munich-re, vivendi"
100,"['OTC_ESOCF_2023', 'vivendi_2023']","['137', '105']","['0', '0']",22042.0,['vivendi'],TCO2eq,"[2023, 2022]",What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,sup,305,22042.0
101,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023']","['84', '63']","['0', '0']",[1.89 0.02],"['OTC_BAYZF', 'OTC_ADDDF']",Million metric tons of CO2 equivalents,[2023],Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"OTC_BAYZF, OTC_ADDDF"
102,"['OTC_ADDDF_2023', 'munich-re_2023']","['84', '46']","['0', '0']",[7635784. 3130824.],"['OTC_ADDDF', 'munich-re']",tons CO2e,[2022],Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,rank,305,"OTC_ADDDF, munich-re"
103,"['OTC_DPSGY_2023', 'deutsche-telekom-ag_2023']","['3', '46']","['0', '0']",[12241 35056],"['deutsche-telekom-ag', 'OTC_DPSGY']",GWh,[2023],Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,rank,302,"deutsche-telekom-ag, OTC_DPSGY"
104,"['OTC_DPSGY_2023', 'OTC_SU_2023']","['3', '310']","['0', '1']",1124.33,['OTC_SU'],million kWh,"[2023, 2022, 2021, 2020]",What is the lowest energy consumption over the last 4 years among the following companies in million kWh?,sup,302,1124.33
105,"['OTC_BAYZF_2023', 'OTC_RWNEF_2023']","['63', '79']","['0', '0']",85.4,['OTC_RWNEF'],million mt CO2e,"[2023, 2022]",Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,sup,305,OTC_RWNEF
106,"['NYSE_AZ_2023', 'OTC_BAYZF_2023']","['60', '63']","['0', '0']",[1120000.   30490.],"['OTC_BAYZF', 'NYSE_AZ']",tCO2e,[2022],Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,rank,305,"OTC_BAYZF, NYSE_AZ"
107,"['NYSE_TTE_2023', 'OTC_SU_2023']","['387', '309']","['3', '0']",[  7573. 202000.],"['OTC_SU', 'NYSE_TTE']",tons,[2023],What are the 2 lowest amounts of hazardous waste produced in 2023 (sorted in ascending order) among the following companies in tons?,rank,306,"7573.0, 202000.0"
108,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023']","['84', '63']","['0', '0']",[1.89 0.02],"['OTC_BAYZF', 'OTC_ADDDF']",Million metric tons of CO2 equivalents,[2023],What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"1.89, 0.02"
109,"['OTC_ESOCF_2023', 'OTC_RWNEF_2023']","['137', '79']","['0', '0']",[0.2  3.28],"['OTC_RWNEF', 'OTC_ESOCF']",MtCO2eq,[2023],Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"OTC_RWNEF, OTC_ESOCF"
110,"['NYSE_AZ_2023', 'OTC_ESOCF_2023']","['60', '137']","['0', '0']",[3.4510e+07 3.1774e+04],"['OTC_ESOCF', 'NYSE_AZ']",tCO2e,[2023],What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"34510000.0, 31774.0"
113,"['axa_2023', 'vivendi_2023']","['179', '105']","['0', '0']",[19496. 37172.],"['vivendi', 'axa']",TCO2eq,[2022],What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"19496.0, 37172.0"
114,"['munich-re_2023', 'vivendi_2023']","['46', '105']","['0', '0']",[3130824.  770748.],"['munich-re', 'vivendi']",TCO2eq,[2022],What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"3130824.0, 770748.0"
115,"['NYSE_AZ_2023', 'axa_2023']","['60', '179']","['0', '0']",30712.0,['axa'],tCO2e,[2023],What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in tCO2e?,sup,305,30712.0
116,"['OTC_DPSGY_2023', 'OTC_SU_2023']","['3', '310']","['0', '1']",1201276,['OTC_SU'],,"[2023, 2022]",Which company has the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,OTC_SU
117,"['OTC_ADDDF_2023', 'munich-re_2023']","['84', '46']","['0', '0']",7799933.0,['OTC_ADDDF'],tCO2e,[2022],Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,sup,305,OTC_ADDDF
118,"['OTC_ESOCF_2023', 'OTC_RWNEF_2023']","['137', '79']","['0', '0']",0.1,['OTC_RWNEF'],MtCO2eq,"[2023, 2022]",What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in MtCO2eq?,sup,305,0.1
120,"['OTC_BAYZF_2023', 'OTC_ESOCF_2023']","['63', '137']","['0', '0']",5.1,['OTC_ESOCF'],Million metric tons of CO2 equivalents,[2022],Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,sup,305,OTC_ESOCF
