index,question,value,response,correct
30,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,"3193.0, 1110000.0","<1.11>, <1.07>",False
31,Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"vivendi, otc_rwnef","<vivendi>, <otc_rwnef>",False
32,What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,"33.09, 12241.0","<t-mobile us>, <systems solutions>",False
33,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"otc_adddf, nyse_az","<otc_adddf>, <purchased goods and services>",False
34,Which company has the highest water consumption in the years 2023 and 2022 for the following companies in m3?,otc_esocf,otc_bamgf,False
35,Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,"nasdaq_dasty, otc_rwnef","<otc_rwnef>, <nasdaq_dasty>",False
36,Which company has the highest energy consumed in the last 4 years among the following companies in GWh?,otc_dpsgy,deutsche-telekom-ag,False
37,What are the 2 lowest amounts of non-hazardous waste produced in 2022 (sorted in ascending order) among the following companies in tons?,"8430.0, 322000.0","<7276.0>, <7444.0>",False
38,What are the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"10291.0, 31774.0","<10291.0>, <11228.0>",False
39,What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2eq?,"42423.0, 200000.0","<42423.0>, <30712.0>",False
40,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"7635784.0, 3130824.0","<own retail stores>, <showrooms>",False
41,What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"30490.0, 19496.0","<vivendi>, <7929.0>",False
42,What are the top 2 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of m3?,"35.4, 6.78","<otc_esocf>, <otc_bayzf>",False
43,Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,"nasdaq_dasty, otc_bayzf","<otc_bayzf>, <unnamed: 3>",False
44,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,"3193.0, 200000.0","<0.1>, <0>",False
45,Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tons CO2e?,otc_adddf,munich-re,False
46,Which companies have the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,"vivendi, axa","<axa>, <vivendi>",False
47,What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in tons CO2e?,4510000.0,otc_esocf,False
48,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"nyse_az, axa","<axa>, <bnp paribas>",False
49,What are the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"7.64, 9.72","<9.18>, <9.72>",False
50,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in MtCO2eq?,"otc_esocf, munich-re","<otc_esocf>, <otc_esocf>",False
51,Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"otc_adddf, otc_bayzf","<otc_bayzf>, <otc_adddf>",False
52,Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"vivendi, nyse_az","<vivendi>, <tco,eq>",False
53,What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2eq?,"142293.0, 37172.0","<oracle>, <axa>",False
54,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,31774.0,nasdaq_dasty,False
55,What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"0.02, 0.2","<14221.0>, <22042.0>",False
56,What is the highest energy consumed in the last 4 years among the following companies in GWh?,35056,deutsche-telekom-ag,False
57,What is the largest energy consumption from 2022 to 2023 among the following companies?,347068,heidelberg-materials,False
58,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,85400000.0,otc_rwnef,False
59,Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2eq?,"otc_adddf, axa","<axa>, <bnp paribas>",False
60,Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,munich-re,munich-re,True
61,Which companies have the 2 highest amounts of hazardous waste produced in 2023 (sorted in descending order) among the following companies in kt?,"nyse_tte, otc_su","<otc_su>, <ogc_su>",False
62,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"14249.0, 1110000.0","<14249.0>, <18310.0>",False
63,Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"axa, vivendi","<axa>, <vivendi>",False
64,What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in MtCO2eq?,"0.04, 3.28","<3.28>, <3.82>",False
65,Which companies have the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"nyse_az, otc_esocf","<otc_esocf>, <ogfz>",False
66,What is the largest energy consumption from 2022 to 2023 among the following companies?,35056.0,prosiebensat1-media,False
67,Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"nyse_az, vivendi","<vivendi>, <tco,eq>",False
68,What are the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"0.02, 61.9","<61.9>, <85.4>",False
69,What is the highest water consumption in the years 2023 and 2022 for the following companies in million cubic meters?,6.78,"<otc_bayzf>, <otc_bamgf>",False
70,Which companies have the 2 lowest amounts of non-hazardous waste produced in 2022 (sorted in ascending order) among the following companies in tons?,"vivendi, nyse_tte","<vivendi>, <company name: nyse_tte>",False
71,Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in MtCO2eq?,"otc_esocf, nasdaq_dasty","<otc_esocf>, <ogf:_energy services company>",False
72,Which company has the lowest energy consumption over the last 2 years among the following companies in GWh?,nasdaq_dasty,deutsche-telekom-ag,False
73,What is the lowest energy consumption over the last 4 years among the following companies in GWh?,12241,"<t-mobile us>, <excluding t-mobile us>",False
74,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"munich-re, vivendi","<vivendi>, <munich-re>",False
75,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,22042.0,oracle,False
76,Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_bayzf, otc_adddf","<otc_adddf>, <otc_bayzf>",False
77,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"otc_adddf, munich-re","<otc divdf>, <otc divdf>",False
78,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,"deutsche-telekom-ag, otc_dpsgy","<deutsche-telekom-ag>, <t-mobile us>",False
79,What is the lowest energy consumption over the last 4 years among the following companies in million kWh?,1124.33,otc_su,False
80,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,otc_rwnef,otc_rwnef,True
81,Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"otc_bayzf, nyse_az","<otc_bayzf>, <unnamed: 2>",False
82,What are the 2 lowest amounts of hazardous waste produced in 2023 (sorted in ascending order) among the following companies in tons?,"7573.0, 202000.0","<7573.0>, <6871.0>",False
83,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"1.89, 0.02","<otc_adddf>, <otc_bayzf>",False
84,Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in MtCO2eq?,"otc_rwnef, otc_esocf","<otc_rwnef>, <otc_esocf>",False
85,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"34510000.0, 31774.0","<otc_esocf>, <ogf_esocf>",False
86,What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,"19496.0, 37172.0","<14221.0>, <19496.0>",False
87,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"3130824.0, 770748.0","<19496.0>, <14221.0>",False
88,What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in tCO2e?,30712.0,axa,False
89,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,otc_su,otc_su,True
90,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,otc_adddf,munich-re,False
91,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in MtCO2eq?,0.1,otc_rwnef,False
92,Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_esocf,otc_esocf,True
93,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,munich-re,munich-re,True
94,Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"axa, nyse_az","<axa>, <bnp paribas>",False
95,Which company has the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in tCO2e?,axa,axa,True
96,Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"munich-re, otc_bayzf","<otc_bayzf>, <munich-re>",False
97,Which companies have the top 2 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of cu.m?,"otc_esocf, otc_crerf","<otc_esocf>, <otc_crerf>",False
98,What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,12200000.0,"<otc_bamgf>, <otc_crerf>",False
99,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"1.11, 0.2","<otc_rwnef>, <otc_bayzf>",False
100,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in MtCO2eq?,71.04,770748.0,False
101,Which company has the smallest water consumption from 2022 to 2023 among the following companies in m3?,munich-re,munich-re,True
102,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2eq?,37172.0,axa,False
103,What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,"33.09, 71.22","<prosiebensat1-media>, <33.09>, <33.26>",False
104,Which companies have the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,"nasdaq_dasty, otc_adddf","<otc_adddf>, <company name: otc_adddf>",False
105,What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in TCO2eq?,"22042.0, 3280000.0","<19496.0>, <1935.0>",False
106,Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in MtCO2eq?,"axa, otc_esocf","<otc_esocf>, <axa>",False
107,Which companies have the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in kt?,"nyse_tte, otc_su","<otc_su>, <ogf>",False
108,Which companies have the 2 lowest amounts of hazardous waste produced in 2023 (sorted in ascending order) among the following companies in tons?,"otc_su, nyse_tte","<otc_su>, <oracle",False
109,What are the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,"168709.0, 7635784.0","<179523.0>, <176510.0>",False
110,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"1.11, 0.0","<otc_bayzf>, <nan>",False
111,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in MtCO2eq?,"71.04, 3.13","<oracle>, <adobe",False
112,What is the highest energy consumed in the last 2 years among the following companies in MWh?,313698.0,prosiebensat1-media,False
113,Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2eq?,"axa, otc_rwnef","<axa>, <axa>",False
114,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_bayzf, otc_rwnef","<otc_rwnef>, <otc_bayzf>",False
115,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_bayzf, nasdaq_dasty","<otc_bayzf>, <nan>",False
116,What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in Million metric tons of CO2 equivalents?,1.11,7929.0,False
117,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2e?,23800000.0,92467.0,False
118,Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in tons?,nyse_tte,vivendi,False
119,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,1.12,otc_bayzf: 1.12,False
120,Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,"nasdaq_dasty, otc_adddf","<otc_adddf>, <company name: otc_adddf>",False
121,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,otc_adddf,munich-re,False
122,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"nyse_az, vivendi","<vivendi>, <tco,eq>",False
123,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2eq?,5100000.0,otc_esocf,False
124,What are the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in tons?,"123311, 8430","<vivendi>, <otc_su>",False
125,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"21598.0, 10291.0","<vivendi>, <axa>",False
126,What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tons CO2e?,5894811.0,own retail stores,False
127,What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"1.12, 5.1","<3.28>, <3.82>",False
128,What is the lowest energy consumption over the last 4 years among the following companies in MWh?,1124327,"<oracle>, <oracle>, <oracle>",False
129,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,"munich-re, deutsche-telekom-ag","<munich-re>, <deutsche-telekom-ag>",False
130,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,munich-re,munich-re,True
131,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,5.1,otc_esofcf: 5.1,False
132,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"nyse_tte, otc_su","<otc_su>, <ogf>",False
133,Which company has the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in tCO2e?,axa,axa,True
134,Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in MtCO2eq?,otc_esocf,vivendi,False
135,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,"nasdaq_dasty, deutsche-telekom-ag","<deutsche-telekom-ag>, <t-mobile us>",False
136,Which companies have the top 2 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of m3?,"otc_esocf, otc_bayzf","<otc_esocf>, <otc_bayzf>",False
137,What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,56530000.0,otc_esocf,False
138,What is the highest energy consumed in the last 4 years among the following companies in TWh?,166.0,13323.0,False
139,What are the 2 highest amounts of hazardous waste produced in 2023 (sorted in descending order) among the following companies in kt?,"202.0, 7.57","<oracle corporation>, <microsoft corporation>",False
140,What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"3280000.0, 112228.0","<otc_esocf>, <oracle",False
141,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"otc_rwnef, munich-re","<munich-re>, <otc_rwnef>",False
142,Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in kt?,heidelberg-materials,heidelberg-materials,True
143,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,"otc_rwnef, axa","<axa>, <bnp paribas>",False
144,Which company has the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,vivendi,otc_esocf,False
145,What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,"12241, 35056","<t-mobile us>, <deutsche-telekom-ag>",False
146,Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"otc_adddf, vivendi","<vivendi>, <otc: adddf>",False
147,What are the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"0.09, 71.04","<56.53>, <71.04>",False
148,What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,9180000.0,96745.0,False
149,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,6059047.0,munich-re,False
150,Which company has the lowest energy consumption over the last 4 years among the following companies in GWh?,deutsche-telekom-ag,deutsche-telekom-ag,True
151,What are the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in million cubic meters?,"5.05, 6.78","<5049144.0>, <4840161.0>",False
152,Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"nasdaq_dasty, munich-re","<nasdaq_dasty>, <munich-re>",False
153,What is the highest energy consumed in the last 2 years among the following companies in MWh?,1201276,otc_su,False
154,What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in MtCO2eq?,4.51,otc_esocf: 71.0,False
155,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2-eq?,168709.0,179523.0,False
156,Which companies have the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,"nyse_az, otc_adddf","<otc_adddf>, <showrooms>, <distribution centers>",False
157,Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2-eq?,nasdaq_dasty,nasdaq_dasty,True
158,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in tons?,521000.0,"<vivendi>, <total weee (a)>, <total non-recovered non-hazardous waste>",False
159,Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2-eq?,otc_bayzf,otc_bayzf,True
160,Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_bayzf,otc_bayzf,True
161,Which company has the highest water consumption in the years 2023 and 2022 for the following companies in million cubic meters?,otc_bayzf,otc_bamgf,False
162,What is the lowest energy consumption over the last 3 years among the following companies in TWh?,91.6,heidelberg-materials,False
163,Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"otc_esocf, nyse_az","<otc_esocf>, <ogfz>",False
164,Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,"otc_rwnef, nasdaq_dasty","<otc_rwnef>, <oracle",False
165,What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"1124327, 250916","<basf>, <basf>",False
166,Which companies have the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_adddf, otc_bayzf","<otc_adddf>, <otc_bayzf>",False
167,Which companies have the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"vivendi, nyse_az","<vivendi>, <tco2e>",False
168,What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,"71218, 12241000","<t-mobile us>, <deutsche-telekom-ag>",False
169,Which company has the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in MtCO2eq?,otc_esocf,otc_esocf,True
170,Which companies have the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in tons?,"otc_su, vivendi","<oracle>, <microsoft>",False
171,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in million mt CO2e?,23.8,770748.0,False
172,What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"1120000.0, 30490.0","<otc_bayzf>, <gross location-based scope 2 ghg emissions>, <gross market-based scope 2 ghg emissions>",False
173,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,heidelberg-materials,heidelberg-materials,True
174,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in kt?,521.0,otc_su,False
175,What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in MtCO2eq?,"0.2, 3.28","<0.1>, <0>",False
176,Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"otc_adddf, otc_rwnef","<otc_rwnef>, <otc_adddf>",False
177,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"vivendi, nasdaq_dasty","<vivendi>, <nasdaq_dasty>",False
178,What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,3039435,3130824.0,False
179,Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,otc_esocf,otc_esocf,True
180,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,"prosiebensat1-media, nasdaq_dasty","<prosiebensat1-media>, <nasdaq_dasty>",False
181,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,3086777.0,munich-re,False
182,What is the highest water consumption in the years 2023 and 2022 for the following companies in million cubic meters?,12.2,otc_crerf: 12.2,False
183,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,11388.0,carrefour,False
184,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"3193.0, 14249.0","<14249.0>, <18310.0>",False
185,What is the lowest energy consumption over the last 2 years among the following companies in GWh?,71.22,"<t-mobile us>, <na.>",False
186,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in million kWh?,"otc_dpsgy, otc_su","<otc_su>, <otc_dpsgy>",False
