index,question,value,response,correct
23,What is the minimum measured energy consumption from fuel oil in MWh for the years 2020 to 2023?,6520,12991,False
24,What is the maximum energy consumption by source in 2022?,588851,132771,False
25,What is the maximum energy consumption by source in 2020?,585495,148969,False
26,Is the estimated total energy consumption in MWh in 2023 lower than in 2022?,yes,false,False
27,What are the values of energy consumption from renewable and non-renewable sources in Mwh in 2021 in descending order?,"670287, 655204",670287#655204,True
28,Is the estimated total energy consumption from fuel oil in MWh in 2023 lower than the one in 2021?,no,true,False
29,Is the value of surface water withdrawals in cubic meters in 2022 higher than in 2023?,no,none,False
30,What are the amounts of groundwater withdrawals in cubic meters ranked in descending order?,"513631.0, 492308.0, 472199.0, 452602.0",| 472199#1377377#31916 |,False
31,Is the total water withdrawals from third party sources in cubic meters 2021 lower than in 2023?,no,false,False
32,"What was the minimum amount of water withdrawal between surface water, groundwater, third party or other sources in 2020?",11578,|303-3 | of which third party sources | 1446391 |,False
33,"What are the amounts of non-cooling water withdrawal between surface water, groundwater, third party or other sources in 2021 ranked in ascending order?","19156, 31870, 513631, 1507606",| 19156#17461#513631#1507606 |,False
34,"Other than for cooling, what are the top two values of specific water withdrawal by source from the year 2021, ranked in descending order?","1507606.0, 513631.0",2072263#19156,False
35,"What are the four total water withdrawals from third-party sources for the years 2023, 2022, 2021 and 2020 in increasing order?","1377377.0, 1388474.0, 1446391.0, 1507606.0",| 1377377#1388474#1507606#1446391 |,False
36,"Except for cooling, is the value of water withdrawals from surface waters lower than the amount of water withdrawal from other sources in cubic meters for the year 2020?",no,false,False
37,"Between different non-cooling water withdrawal sources in 2023, what is the highest amount of water withdrawn in m3?",1377377,| 303-3 | total water withdrawals (other than for cooling) |,False
38,What was the minimum water withdrawal per million euros for the years 2020 to 2023?,52.9,76.5,False
39,Is the value of water withdrawn for cooling lower than the value of water not withdrawn for cooling in 2020?,yes,false,False
40,What is the minimum value of the direct (Scope 1) GHG emissions by source in TCO2e for the year 2023?,0,"3116#112792#61492#4054#5162 |

the minimum value of the direct (scope 1) ghg emissions by source in tco2e for the year 2023 is 112792#3116#61492#4054#5162 |.",False
41,"For the year 2023, between Scope 1, Scope 2 and Scope 3 total emissions, what are the two lowest amounts of emissions in ascending order?","89440.0, 112792.0",112792#56777964,False
42,Is the value of direct Scope 1 GHG emissions greater than the Scope 3 emissions in TCO2e for the year 2023?,no,false,False
43,What are the top two amounts of GHG Scope 2 emissions by source in TCO2e in 2022 ranked in descending order?,"50995, 49674",49674#703 |,False
44,What is the minimum value of the direct (Scope 1) GHG emissions from gas for the years 2020 to 2023?,38968,38968,True
45,"What are the lowest values of direct (Scope 1) GHG emissions from coal for the years 2023, 2022, 2021, and 2020 in ascending order?","0.0, 0.0, 0.0, 0.0","0#4451#4414#4520 |

",False
46,What was the highest value of GHG emissions from the vehicle fleet (Scope 1) reported in the years 2020 to 2023?,73229,73229,True
47,Is the value of SF6 emissions recorded in the year 2022 higher than the one recorded in 2020?,no,"4054#7287 |

",False
48,What is the minimum estimated Scope 1 GHG emissions of sites out of the reporting perimeter in TCO2e for the years 2020 to 2023?,5162,"5224#7557#10853#5162 |

",False
49,"What are the total Scope 2 GHG emissions in TCO2e for the years 2023, 2022, 2021, and 2020, ranked in ascending order?","89440.0, 109730.0, 145207.0, 153115.0",109730#89440#153115#70145,False
50,What was the maximum value of grid electricity (market-based) GHG emissions in TCO2e reported for the years 2020 to 2023?,70145,70145,True
51,Is the value of the market-based renewable electricity GHG emissions in TCO2e in the year 2021 higher than the one in 2022?,no,"| 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is higher than the one in 2021. | 305-2 | energy indirect (scope 2) ghg emissions |

the value of the market-based renewable electricity ghg emissions in tco2e in the year 2021 is 701. the value of the market-based renewable electricity ghg emissions in tco2e in the year 2022 is 703. the value",False
52,What are the two highest values of district heating GHG emissions (in TCO2e) reported for the years 2020 to 2023 in descending order?,"14714.0, 11550.0",11550#8358,False
53,Is the value of estimated Scope 2 GHG emissions out of reporting perimeter in 2021 lower than in 2023?,no,"| 305-2 | estimated total scopes 1 and 2 ghg emissions (market-based) |

the value of | 305-2 | estimated total scopes 1 and 2 ghg emissions (market-based) | is 89440 > 50995 | 305-2 | estimated total scopes 1 and 2 ghg emissions (market-based) |

",False
54,Is the value of the direct Scope 1 GHG emissions lower than the energy indirect Scope 2 GHG emissions in 2023?,no,|112792| > |89440|,False
55,"What was the highest amount of tCO2e emissions between Scope 1, Scope 2 and Scope 3 emissions for the year 2022?",60788549,"229177#60788549#112792 |

the corresponding scale is: none |

",False
56,"What was the lowest amount of tCO2e emissions between Scope 1, Scope 2 and Scope 3 emissions for the year 2022?",109730,"229177#56777964#89440 |

the corresponding scale is: none |

",False
57,What are the four values associated to different indirect Scope 2 emissions sources in 2020 in increasing order?,"694, 11550, 62818, 70145","70145#694#62818#50995

#### and its corresponding scale is: none",False
58,What are the top three values associated to different direct Scope 1 emissions sources in 2021 in decreasing order?,"62683, 56776, 5886","140718#4520#4451 |

the corresponding scale is: none |

",False
59,Is the value of the direct (Scope 1) GHG gas emissions in TCO2e in 2021 lower than in 2020?,no,| 140718#142388 |,False
60,What is the maximum value of direct (Scope 1) GHG emissions from coal reported in the years 2020 to 2023?,0,0,True
61,"What was the minimum value of the direct (Scope 1) GHG vehicle fleet emissions recorded in the years 2020, 2021, 2022, and 2023?",55598,61492,False
62,Is the value of SF6 emissions (TCO2e) reported for the year 2022 lower than the one reported in 2021?,yes,true,False
63,Is the target SF leakage rate of sites out of reporting perimeter in TCO2e in 2021 lower than the one in 2020?,no,"| 0.19%#0.11% |

#### and its corresponding scale is: none",False
64,What is the maximum value of the Energy indirect (Scope 2) GHG emissions in TCO2e reported for the years 2020 to 2023?,153115,153115,True
65,What is the minimum value of the GHG Scope 2 emissions from grid electricity (market-based) for the years 2020 to 2023?,39476,39476,True
66,Is the value of the GHG Scope 2 market-based emissions from renewable electricity in 2021 higher than in 2020?,yes,"| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 305-2 | |

| 3",False
67,What are the two highest values of district heating GHG emissions (in TCO2e) reported in the years 2020 to 2023 in decreasing order?,"14714.0, 11550.0",11550#8358,False
68,"In ascending order, what are the values of estimated Scope 2 GHG emissions of sites out of the reporting perimeter for the years 2023, 2022, 2021 and 2020?","42961.0, 50995.0, 62818.0, 71008.0",42961#50995#71008#62818,False
69,Is the value of energy indirect Scope 2 GHG emissions lower than the other relevant indirect Scope 3 GHG emissions for the year 2023?,yes,"| 305-2 | energy indirect (scope 2) ghg emissions |

| 305-3 | other relevant indirect (scope 3) ghg emissions |

",False
70,"In descending order, what are the amounts of metric tons of the two types of non-hazardous waste management methods associated with the largest amounts of waste generated in 2023?","105593.0, 6871",116566#105593,False
71,Is the amount of generated hazardous waste higher than the amount of hazardous waste channeled according to Schneider electric in 2020?,yes,7685 > 7667,False
72,What is the minimum amount of hazardous waste generated in metric tons by the company from 2020 to 2023?,7573,7685,False
73,"What are the amounts of non-hazardous waste generated and then recycled in metric tons for the years 2020, 2021, 2022, 2023, ranked in ascending order?","105593.0, 111567.0, 113211.0, 115550.0",113211#117607#128267#125292#116566 |,False
74,What was the highest amount of hazardous waste channeled according to Schneider Electric in metric tons from the years 2020 to 2023?,8549,"| 2023 | 7573 |

#### and its corresponding scale is: none",False
75,Is the value of non-hazardous waste reduction reported in metric tons in 2023 higher than in 2020?,yes,yes,True
76,What are the two highest values of hazardous waste generated per million euros in the years 2021 and 2022 in ascending order?,"0.24, 0.3",0.3#0.24,False
77,"In 2021, is the total amount of generated hazardous waste higher than the amount of non-hazardous?",no,"| 306-3, 306-5 | |

| 306-5 | hazardous waste generated/turnover | 0.3 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549 |

| 306-3 | total waste generated | 136816 |

| 306-5 | hazardous waste generated | 8549",False
78,What are the amounts of hazardous and non hazardous waste generated in 2021 in ascending order?,"8549, 128267",8549#128267 |,True
79,Is the amount of hazardous waste generated in metric tons in 2021 lower than in 2020?,no,false,False
80,What was the highest amount of non-hazardous waste generated that was reused or recycled from the years 2020 to 2023?,115550,115550,True
81,Is the value of non-hazardous waste reduction reported in metric tons for the year 2023 higher than the one reported in 2021?,yes,21098,False
82,"What are the top four values of hazardous waste generated per million euros in 2023, 2022, 2021 and 2020, ranked in descending order?","0.3, 0.3, 0.24, 0.21",0.21#0.24#0.3#0.3 |,False
83,"What are the numbers of 'Waste-to-Resource' sites reported for the years 2020, 2021, 2022, and 2023, ranked in ascending order?","120.0, 126.0, 127.0, 137.0",120#126#127#137,True
84,Is the value of hazardous waste generated lower than the amount of hazardous waste channeled according to Schneider in the year 2020?,no,7685 > 7667,False
85,"In 2022, is the amount, in metric tons, of non-hazardous waste incinerated with energy recovery higher than the non-hazardous waste incinerated without energy recovery or landfilled?",yes,"6719 > 5025 | none |

",False
86,Is the intensity of GHG emissions (Scope 1+2) of operated Upstream oil/gas activities greater than the intensity of emissions on equity basis Upstream oil/gas activities for the year 2023?,no,false,False
87,What are the lowest two amounts of intensity emissions in 2022 in descending order in kg CO2e?,"19, 17",17#88,False
88,Is the intensity of GHG emissions (Scope 1+2) of upstream oil & gas activities on an equity basis in 2023 greater than the same metric in 2022?,no,true,False
89,Is the intensity of GHG emissions (Scope 1+2) of operated upstream oil & gas activities lower than the intensity of GHG emissions (Scope 1+2) of upstream oil & gas activities on an equity basis for the year 2022?,yes,false,False
90,"What is the minimum intensity of GHG emissions (Scope 1+2) of upstream oil and gas activities on an equity basis (kg CO2e/boe) for the years 2023, 2022, and 2021?",18,18,True
91,What are the three lowest values of methane emissions intensity from operated oil and gas activities over the years 2021 to 2023 in ascending order?,"0.11, 0.11, 0.13",0.11#0.13#0.23,False
92,"What is the maximum intensity of methane emissions from operated oil and gas facilities (Upstream) recorded in the years 2023, 2022, 2021, and 2015?",0.23,0.23,True
93,Is the intensity of methane emissions from operated oil and gas facilities (Upstream) in 2021 greater than in 2023?,yes,0.13 > 0.11,False
94,Is the intensity of GHG emissions (Scope 1+2) of upstream oil & gas activities on an equity basis for the years 2021 smaller than in 2022?,no,"| intensity of ghg emissions (scope 1+2) of upstream oil & gas activities(c) on equity basis (kg co₂e/boe) | 19     | 19     |

#### and its corresponding scale is: none",False
95,"What is the minimum intensity of methane emissions from operated oil and gas facilities (Upstream) in the years 2023, 2022, 2021, and 2015?",0.11,0.11#0.11#0.13#0.23,False
96,"What are the four values of methane emissions intensity from operated oil and gas activities for the years 2015, 2021, 2022, and 2023, ranked in descending order?","0.23, 0.13, 0.11, 0.11",0.11#0.13#0.11#0.23,False
97,"What are the top three values of the intensity of methane emissions from operated oil and gas activities for the years 2015, 2021, and 2023, ranked in descending order?","0.23, 0.13, 0.11",0.13#0.11#0.23,False
98,Is the net primary energy consumption (in TWh) recorded in the year 2022 higher than the one recorder in 2023?,yes,166 > 157,False
99,"What are the top two values of renewable energy consumption (TWh) for the years 2023, 2020, 2021, and 2022 when ranked in descending order?","2.0, 1.0",148#166 |,False
100,Is the value of net primary energy consumption in TWh in 2021 lower than in 2023?,yes,true,False
101,"In 2020, in descending order, what are the two values associated with sites with an auditable energy management system and sites with annual consumption > 50 ktoe?","42, 26",26#42,False
