index,question,value,response,correct
54,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,prosiebensat1-media, prosiebensat.1 media,False
55,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in million mt CO2e?,83.7, 351.39,False
56,What are the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in kt?,"3.75, 15.66"," 0.05, 0.05",False
57,Which company has the highest percentage of hazardous waste generated in 2023 among the following companies?,nyse_tte, nyse_tte,True
58,Which company has the highest average energy consumed in the last 2 years among the following companies in million kWh?,otc_dpsgy, otc_dpsgy,True
59,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,13.17, 15.99,False
60,What is the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,84.0,"to determine the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the companies listed, we need to extract the relevant data from each company's table.

1. **nasdaq_dasty**:
   - share of renewable energy in 2023: 84%
   - share of renewable energy in 2022: 84%
   - maximum",False
61,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_rwnef, otc_rwnef,True
62,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,nyse_az, otc_bayzf,False
63,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in t?,873133.5, 873133.50,True
64,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,12.75, 3086777.00,False
65,What are the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in tons?,"378000.0, 47652.0"," 378000.00, 8000.00",False
66,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"nasdaq_dasty, munich-re, deutsche-telekom-ag"," nasdaq_dasty, deutsche-telekom-ag, munich-re",False
67,Which company has the lowest total energy consumption over the last 2 years among the following companies in MWh?,nasdaq_dasty, nasdaq_dasty,True
68,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"nasdaq_dasty, munich-re, otc_dpsgy"," otc_dpsgy, nasdaq_dasty, munich-re",False
69,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,9.35, -6.59,False
70,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TWh?,"161.5, 12.75"," 282.31, 161.50",False
71,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"38378.5, 31363.5"," 43664.00, 33093.00",False
72,What is the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,83700000.0, 3086777.00,False
73,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tons?,714800.0, 714800.00,True
74,Which company has the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,prosiebensat1-media, prosiebensat1-media,True
75,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,0.36, 55.24,False
76,Which companies have the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"nyse_tte, vivendi"," nyse_tte, otc_su",False
77,Which companies have the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"otc_bayzf, nyse_az, otc_adddf"," nyse_az, otc_adddf, otc_bayzf",False
78,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"nyse_tte, otc_su, nasdaq_dasty"," otc_su, nyse_tte, nasdaq_dasty",False
79,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,19.65, 19.63,False
80,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_rwnef, otc_bayzf"," nyse_az, otc_rwnef",False
81,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in tons?,132471.67, 131236.00,False
82,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,11.35, -11.66,False
83,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,13.55, 15.15,False
84,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_bayzf, munich-re,False
85,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,10200000.0, 10100000.00,False
86,What is the highest average energy consumed in the last 2 years among the following companies in MWh?,12747000.0, 282307.00,False
87,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"73.65, 1.9"," 31774.00, 30953.00",False
88,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"94006047.43, 282307.0"," 282307.00, 94019.44",False
89,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,358.82, 358.74,False
90,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in million mt CO2e?,otc_rwnef, otc_rwnef,True
91,Which companies have the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2e?,"vivendi, munich-re, otc_bayzf"," otc_bayzf, vivendi, munich-re",False
92,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"0.01, 0.04, 73.65"," 10.29, 11.23, 33.09",False
93,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,17.8, 17.13,False
94,What are the top 3 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in TJ?,"46580.4, 120042.0, 346689.67"," 46548.73, 120377.33, 346356.33",False
95,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,nasdaq_dasty, otc_rwnef,False
96,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,otc_su, otc_su,True
97,What is the total energy consumption generated by the following companies in the last 2 years in GWh?,2956.57, 2956.56 gwh,False
98,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,2.89, 4.82,False
99,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,otc_bamgf, otc_bamgf,True
100,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in GWh?,"prosiebensat1-media, munich-re, otc_su"," prosiebensat1-media, munich-re, otc_su",True
101,What is the lowest total energy consumption over the last 2 years among the following companies in MWh?,153984.0, 69549.00,False
102,What are the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"80.6, 20.4, 0.91"," 80.60, 20.40",False
103,What is the average percentage of hazardous waste generated in 2022 among the following companies?,14.5, 14.26,False
104,What is the highest average energy consumed in the last 2 years among the following companies in TJ?,338421.5, 355147.00,False
105,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,7.0, -5.91,False
106,Which company has the highest percentage of hazardous waste generated in 2023 among the following companies?,vivendi, gri,False
107,Which company has the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,otc_crerf, otc_crerf,True
108,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tons?,heidelberg-materials, vivendi,False
109,What is the highest average energy consumed in the last 2 years among the following companies in million kWh?,34774.5, 34724.50,False
110,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in GWh?,"33.17, 282.31, 1162.8"," 33.18, 282.31, 1162.81",False
111,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in Million metric tons of CO2 equivalents?,0.96, 3.00,False
112,What is the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,4.32, -21.68,False
113,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in Million metric tons of CO2 equivalents?,0.54, 3.00,False
114,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,714.8, 714.80,True
115,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,540925.0, 3000.00,False
116,Which company has the lowest total energy consumption over the last 2 years among the following companies in MWh?,prosiebensat1-media, prosiebensat1-media,True
117,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,53.27, 53.25,False
118,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,61.05, 61.00,False
119,Which company has the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,otc_su, otc_su,True
120,Which companies have the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"heidelberg-materials, vivendi"," vivendi, heidelberg-materials",False
121,What is the highest average energy consumed in the last 2 years among the following companies in million kWh?,94006.05, 34774.50,False
122,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,vivendi, gri,False
123,What is the highest percentage of hazardous waste generated in 2022 among the following companies?,25.97, 7.00,False
124,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2eq?,otc_esocf, otc_esocf,True
125,Which company has the highest percentage of hazardous waste generated in 2022 among the following companies?,nyse_tte, nyse_tte,True
126,What is the average percentage of energy consumption from renewable sources in 2022 among the following companies?,24.43, 25.15,False
127,What are the top 2 highest values of average energy consumed in the last 3 years (sorted in descending order) among the following companies in GWh?,"96302.76, 12939.0"," 12972.33, 1217.03",False
128,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,23.22, 7.06,False
129,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"161500000.0, 1162801.5, 76992.0"," 1162801.50, 76992.00",False
130,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_esocf, otc_esocf,True
131,What is the total energy consumption generated by the following companies in the last 2 years in million kWh?,70179.96, 70113.68,False
132,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,35.09, 6.56,False
133,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,12.13, -50.00%,False
134,What are the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2eq?,"1900000.0, 21490.0, 10759.5"," 11228.00, 10291.00, 1.91",False
135,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"munich-re, otc_su, deutsche-telekom-ag"," munich re, gri, deutsche telekom ag",False
136,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in tons?,22355.67, 31680.00,False
137,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"heidelberg-materials, munich-re"," munich-re, heidelberg-materials",False
138,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in million mt CO2e?,otc_rwnef, otc_rwnef,True
139,Which companies have the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in kt?,"vivendi, otc_su"," vivendi, heidelberg-materials",False
140,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TWh?,"nyse_tte, deutsche-telekom-ag"," munich-re, nyse_tte",False
141,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,873133.5, 873.14,False
142,Which company has the highest average energy consumed in the last 2 years among the following companies in MWh?,deutsche-telekom-ag, munich-re,False
143,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tons CO2e?,otc_adddf, otc_adddf,True
144,Which company has the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,nasdaq_dasty, nasdaq_dasty,True
145,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,11.78, 11.78,True
146,Which companies have the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"otc_esocf, otc_bamgf, munich-re"," otc_bamgf, otc_esocf, munich-re",False
147,What is the average percentage of hazardous waste generated in 2023 among the following companies?,6.67, 6.05,False
148,Which company has the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,otc_bamgf, otc_bamgf,True
149,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"heidelberg-materials, otc_su, nasdaq_dasty"," otc_su, heidelberg-materials, nasdaq_dasty",False
150,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"munich-re, nyse_az"," munich-re, nyse_az",True
151,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"76992.0, 282307.0, 34774500.0"," 34774.50, 76992.00, 282307.00",False
152,What is the highest average energy consumed in the last 3 years among the following companies in GWh?,96302.76, 12905.67,False
153,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in million mt CO2e?,109.3, 109.30,True
154,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.0, 1.9"," 1.89, 1.91",False
155,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2e?,"31363.5, 1900000.0"," 1.89, 1.91",False
156,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,63.32, 63.31,False
157,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,nyse_tte, nyse_tte,True
158,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2e?,"10759.5, 38378.5, 1900000.0"," 1.89, 1.91, 10291.00",False
159,Which company has the highest average energy consumed in the last 3 years among the following companies in GWh?,heidelberg-materials, deutsche telekom ag,False
160,What is the lowest total energy consumption over the last 2 years among the following companies in GWh?,66.35, 66.35,True
161,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,otc_dpsgy, otc_dpsgy,True
162,What are the top 3 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"909727.0, 9889305.0, 20400000.0"," 909727.00, 9889305.00, 20420000.00",False
163,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_esocf, otc_esocf,True
164,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,deutsche-telekom-ag, otc_dpsgy,False
165,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,20.95, -20.93%,False
166,What are the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in tons?,"3751.0, 15664.0"," 8.00, 44.00",False
167,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,97.98, 100.78,False
168,What are the 3 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"2.0, 6.16, 35.34"," 0.21, 5.76, 35.41",False
169,"What is the average total water consumption across the following companies, calculated as the sum of their 2023 and 2022 consumption in m3?",33969909.0, 33.97,False
170,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,24.3, 26.21,False
171,What is the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,66.59, 67.03,False
172,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2-eq?,otc_esocf, otc_adddf,False
173,What is the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,67.06, 67.03,False
174,Which companies have the 3 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"heidelberg-materials, otc_su, nyse_tte"," heidelberg-materials, otc_su, nyse_tte",True
175,What are the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"909727.0, 9889305.0"," 909727.00, 9889305.00",True
176,What are the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"38.77, 6.1"," 38.76, 6.10",False
177,What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,2.16, 2.16,True
178,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"338421.5, 4186.09, 277.17"," 4186083.40, 355147.00, 275171.20",False
179,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"nasdaq_dasty, axa"," nasdaq_dasty, axa",True
180,What is the total energy consumption generated by the following companies in the last 2 years in TWh?,348.65, 502.47 twh,False
181,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,nasdaq_dasty, nasdaq_dasty,True
182,Which company has the highest percentage of hazardous waste generated in 2022 among the following companies?,vivendi, gri,False
183,What are the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"80.6, 9.89, 0.91"," 80600000.00, 9889305.00, 909727.00",False
184,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_bayzf, otc_bayzf,True
185,Which companies have the top 3 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in TJ?,"deutsche-telekom-ag, otc_dpsgy, heidelberg-materials"," deutsche-telekom-ag, otc_dpsgy, heidelberg-materials",True
186,What is the highest percentage of hazardous waste generated in 2023 among the following companies?,38.77, 38.76,False
187,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,6720000.0, 6720000.00,True
188,Which company has the highest average energy consumed in the last 2 years among the following companies in million kWh?,heidelberg-materials, heidelberg-materials,True
189,What is the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,84.0, 84.00,True
190,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tons?,nyse_tte, nyse_tte,True
191,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,74.7, 74.75,False
192,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,5.53, -76.00%,False
193,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in TCO2eq?,vivendi, vivendi,True
194,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in TCO2eq?,munich-re, munich-re,True
195,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2eq?,959708.0, 221606.00,False
196,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"4327.0, 21490.0"," 4178.00, 4476.00",False
197,Which companies have the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in TCO2eq?,"munich-re, axa, vivendi"," munich re, axa, vivendi",False
198,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_rwnef, otc_rwnef,True
199,Which companies have the top 3 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"munich-re, otc_bamgf, otc_crerf"," munich-re, otc_bamgf, otc_crerf",True
200,What is the total energy consumption generated by the following companies in the last 2 years in million kWh?,70267.6, 753654.00,False
201,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,54.66, 54.67,False
202,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,10.64, -10.64,True
203,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2-eq?,133030000.0, 6059047.00,False
204,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,13.95, -13.95,True
205,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"nasdaq_dasty, otc_bayzf"," otc_bayzf, nasdaq_dasty",False
206,What are the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in tons?,"378000.0, 15664.0"," 378000.00, 15664.00",True
207,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in TCO2eq?,824075.0, 770748.00,False
